"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"5DM7QL36","journalArticle","1968","Coles, Harry L.","The Soviet Military and the Communist Party. By Roman Kolkowicz. (Princeton, N. J.: Princeton University Press. 1967. Pp. xvi, 429. $9.00)","The American Historical Review","","0002-8762","10.1086/ahr/73.3.864","https://doi.org/10.1086/ahr/73.3.864","","1968-02-01","2022-05-30 05:50:27","2022-05-30 05:50:27","2022-05-30 05:50:27","864-865","","3","73","","The American Historical Review","The Soviet Military and the Communist Party. By Roman Kolkowicz. (Princeton, N. J.","","","","","","","","","","","","Silverchair","","","","C:\Users\j.reidhead\Zotero\storage\2IY22W62\98876.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"77G228X5","book","2015","Vyas, Utpal; Chen, Ching-Chang; Roy, Denny; East-West Center","The North Korea crisis and regional responses","","978-0-86638-255-7","","","https://ciaonet.org/record/33987","Postwar East Asia has seen astonishing economic dynamism in Japan, South Korea, China, and Taiwan as well as a transformation of authoritarian regimes into vibrant democracies in South Korea and Taiwan. Neither of these trends has taken hold in the Democratic People's Republic of Korea (DPRK), which remains the worst kind of historical anachronism: a hereditary monarchy with the modern trappings of totalitarianism and a centrally mismanaged economy. Insecure both internally and externally, and ruthless in its pursuit of regime survival, the DPRK government has spawned two crises. The first is a domestic humanitarian disaster, caused by the government's massive failure to protect the human rights of its people. The second is a regional strategic crisis caused by North Korea's development of nuclear weapons along with the ballistic missiles that might deliver them.  Governments in the region recognize that the DPRK's prison labor camps are a moral outrage. They are also united in their opposition to North Korea's nuclear weapons program, although they perceive differing levels and types of threats from these weapons. There is a basis for coordinated action against a North Korean state that is extraordinarily weak in economic and diplomatic terms. Such action, however, has not succeeded in solving either the humanitarian or the nuclear weapons crisis. Nor is any breakthrough expected in the foreseeable future. The explanation is found in the differing agenda of the frontline states, which includes ""resident"" Asian power the United States. This book delineates the twin crises and analyzes the relevant interests and positions of other major states in the region, assembling a broad picture of the overall lack of policy convergence beyond agreement on a few general principles. This volume is unusual in its collection of a variety of national viewpoints on a single major international issue. It provides valuable insight into the ongoing problem of managing a recalcitrant North Korea within an otherwise modern and globalizing region.","2015","2022-05-30 05:44:50","2022-05-30 05:44:50","2022-05-30 05:44:50","","","","","","","","","","","","","","en","","","","","Open WorldCat","","OCLC: 908953529","","C:\Users\j.reidhead\Zotero\storage\PLTFB6W5\Vyas et al. - 2015 - The North Korea crisis and regional responses.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LH2JYVYX","journalArticle","2019","Kim, Sung Chull","China and Its Neighbors: Asymmetrical Economies and Vulnerability to Coercion","Issues & Studies","","1013-2511, 2529-802X","10.1142/S1013251119500073","https://www.worldscientific.com/doi/abs/10.1142/S1013251119500073","With respect to China and its neighbors, what are the political implications when a great power advances economically into small states? This paper presents an asymmetry–coercion linkage to explain the relationship between a great power and small states by reconceptualizing Albert Hirschman’s theory of trade dependency. This reconceptualization involves two tasks. First, the paper explicates vulnerability to coercion as a consequence of economic asymmetry, whereby a small state becomes susceptible to a great power’s compellence or co-optation to take a certain path preferred by the latter. Second, in demonstrating and measuring vulnerability to coercion, the paper accounts for the three factors: trade concentration, non-transparency, and reliance on bilateral aid. The combined effect of these three factors is that among the six countries under investigation, Cambodia and North Korea are extremely vulnerable to China’s coercion, while Vietnam is the least vulnerable state.","2019-12","2022-05-30 05:42:47","2022-05-30 05:42:47","2022-05-30 05:42:47","1950007","","04","55","","InS","China and Its Neighbors","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\j.reidhead\Zotero\storage\PCLMQQPJ\Kim - 2019 - China and Its Neighbors Asymmetrical Economies an.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QPKZXQBV","journalArticle","1968","Stoessinger, John G.","Recent Books on International Relations","Foreign Affairs","","0015-7120","10.2307/20039309","https://www.jstor.org/stable/20039309","","1968","2022-05-30 05:35:15","2022-05-30 05:35:15","2022-05-30 05:35:15","398-417","","2","46","","","","","","","","","","","","","","","JSTOR","","Publisher: Council on Foreign Relations","","C:\Users\j.reidhead\Zotero\storage\K8JHHX92\Stoessinger - 1968 - Recent Books on International Relations.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5P9ZJMYY","book","2019","Turley, William S.","Vietnamese Communism In Comparative Perspective","","978-1-00-001112-8","","","","This book focuses on how the Vietnam Communist party adapted to its environment in order to achieve and exercise power and to what degree these adaptations made the Vietnamese revolution distinctive.","2019-09-18","2022-05-30 05:34:17","2022-05-30 05:34:17","","","300","","","","","","","","","","Routledge","","en","","","","","Google Books","","Google-Books-ID: 5ZSwDwAAQBAJ","","","https://books.google.kz/books?id=5ZSwDwAAQBAJ","","Political Science / World / Asian; Social Science / Regional Studies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"863Y9GTI","book","2013","Lanʹkov, A. N.","The real North Korea: life and politics in the failed Stalinist utopia","","978-0-19-996429-1","","","","","2013","2022-05-30 05:25:54","2022-05-30 05:25:54","","","283","","","","","The real North Korea","","","","","Oxford University Press","Oxford","en","","","","","Library of Congress ISBN","DS935.774 .L36 2013","","","C:\Users\j.reidhead\Zotero\storage\NSQPLBMR\Lanʹkov - 2013 - The real North Korea life and politics in the fai.pdf","","","Politics and government; Foreign relations; Korea (North); 1994-","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DZFLUJJ9","journalArticle","1994","Dallin, Alexander","The End of Communist Power: Anti-Corruption Campaigns and Legitimation Crisis. By Leslie Holmes. New York: Oxford University Press, 1993. xvii, 358 pp. Index. Hard bound.","Slavic Review","","0037-6779, 2325-7784","10.2307/2501548","https://www.cambridge.org/core/journals/slavic-review/article/abs/the-end-of-communist-power-anticorruption-campaigns-and-legitimation-crisis-by-leslie-holmes-new-york-oxford-university-press-1993-xvii-358-pp-index-hard-bound/802494B2ECAE06C88652EA3A1E8F4476","//static.cambridge.org/content/id/urn%3Acambridge.org%3Aid%3Aarticle%3AS0037677900063105/resource/name/firstPage-S0037677900063105a.jpg","1994","2022-05-30 05:20:44","2022-05-30 05:20:44","2022-05-30 05:20:44","887-888","","3","53","","","The End of Communist Power","","","","","","","en","","","","","Cambridge University Press","","Publisher: Cambridge University Press","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43ZCHIRG","journalArticle","2004","Sylvestre, Peter","Korean Endgame: A Strategy for Reunification and U.S. Disengagement. By Selig Harrison. Princeton, NJ: Princeton University Press, 2002, cloth. 448 pp.","Journal of East Asian Studies","","1598-2408, 2234-6643","10.1017/S1598240800001879","https://www.cambridge.org/core/journals/journal-of-east-asian-studies/article/abs/korean-endgame-a-strategy-for-reunification-and-us-disengagement-by-selig-harrison-princeton-nj-princeton-university-press-2002-cloth-448-pp/3E76A68177D4767C5FC9DF8D33CB19D7","//static.cambridge.org/content/id/urn%3Acambridge.org%3Aid%3Aarticle%3AS1598240800001879/resource/name/firstPage-S1598240800001879a.jpg","2004-08","2022-05-27 07:00:56","2022-05-27 07:00:56","2022-05-27 07:00:56","331-334","","2","4","","","Korean Endgame","","","","","","","en","","","","","Cambridge University Press","","Publisher: Cambridge University Press","","C:\Users\j.reidhead\Zotero\storage\RAFWUCN9\3E76A68177D4767C5FC9DF8D33CB19D7.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"46ZBP8IK","journalArticle","1983","Robinson, Jean C.","Organizing China: The Problem of Bureaucracy 1949-1976. By Harry Harding. (Stanford, Calif.: Stanford University Press, 1981. Pp. xi + 418. $29.50.)","American Political Science Review","","0003-0554, 1537-5943","10.2307/1958977","https://www.cambridge.org/core/journals/american-political-science-review/article/abs/organizing-china-the-problem-of-bureaucracy-19491976-by-harry-harding-stanford-calif-stanford-university-press-1981-pp-xi-418-2950/D58588A14C9E83BB08974DA5D0E0CE55","//static.cambridge.org/content/id/urn%3Acambridge.org%3Aid%3Aarticle%3AS0003055400247825/resource/name/firstPage-S0003055400247825a.jpg","1983-06","2022-05-27 07:00:23","2022-05-27 07:00:23","2022-05-27 07:00:23","498-499","","2","77","","","Organizing China","","","","","","","en","","","","","Cambridge University Press","","Publisher: Cambridge University Press","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J3HR2J7P","book","1996","Mesquita, Bruce Bueno de; Mo, Jongryn","North Korean Economic Reform and Political Stability","","978-0-8179-5753-7","","","","","1996","2022-06-08 04:24:52","2022-06-08 05:20:51","","","32","","","","","","","","","","Hoover Press","","en","","","","","Google Books","","Google-Books-ID: 0bGzZGJJvsEC","","","https://books.google.co.uz/books?id=0bGzZGJJvsEC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
