"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"ZD79JWHK","book","1986","Kettering, Sharon","Patrons, brokers, and clients in seventeenth-century France","","","","","","","1986","2022-05-23 09:29:59","2022-05-23 09:29:59","","","","","","","","","","","","","Oxford University Press on Demand","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DT283YPP","book","1985","Kane, Joshua","Occupied France: collaboration and resistance, 1940-1944","","978-0-631-13927-0","","","","","1985","2022-05-23 09:29:39","2022-07-01 04:52:33","","","88","","","","","Occupied France","Historical Association studies","","","","B. Blackwell","Oxford [Oxfordshire] ; New York, NY, USA","","","","","","librarycatalogue.griffith.edu.au:2082 Library Catalog","D802.F8 K39 1985","","","","","","History; Collaborationists; France; German occupation, 1940-1945; Underground movements; World War, 1939-1945","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3AMNEQ7P","webpage","","","The Rise of Absolutism and Noble Rebellion in Early Modern Habsburg Austria, 1570 to 1620 | Comparative Studies in Society and History | Cambridge Core","","","","","https://www.cambridge.org/core/journals/comparative-studies-in-society-and-history/article/abs/rise-of-absolutism-and-noble-rebellion-in-early-modern-habsburg-austria-1570-to-1620/1E42629FF455F88A89524A8D1705FF04","","","2022-05-23 09:30:41","2022-05-23 09:30:41","2022-05-23 09:30:41","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FTHMYS2T","book","2012","Mann, Michael","The Sources of Social Power: Volume 1, A History of Power from the Beginning to AD 1760","","978-1-107-03117-3","","","","Distinguishing four sources of power in human societies - ideological, economic, military, and political - The Sources of Social Power traces their interrelations throughout human history. In this first volume, Michael Mann examines inter-relations between these elements from neolithic times, through ancient Near Eastern civilizations, the classical Mediterranean age, and medieval Europe, up to just before the Industrial Revolution in England. It offers explanations of the emergence of the state and social stratification; of city-states, militaristic empires, and the persistent interaction between them; of the world salvation religions; and of the particular dynamism of medieval and early modern Europe. It ends by generalizing about the nature of overall social development, the varying forms of social cohesion, and the role of classes and class struggle in history. First published in 1986, this new edition of volume 1 includes a new preface by the author examining the impact and legacy of the work.","2012-09-17","2022-05-23 09:31:00","2022-05-23 09:31:00","","","579","","","","","The Sources of Social Power","","","","","Cambridge University Press","","en","","","","","Google Books","","","","","https://books.google.kz/books?id=-diIuYb99GQC","","Social Science / Sociology / General; History / World; Political Science / Comparative Politics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L8ZUD46I","webpage","","","Social networks and social movements: Multiorganizational fields and recruitment to Mississippi Freedom Summer | SpringerLink","","","","","https://link.springer.com/article/10.1007/BF01116431","","","2022-05-23 09:31:17","2022-05-23 09:31:17","2022-05-23 09:31:17","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\LYVGR4LB\BF01116431.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QWDFF9KY","book","1957","Namier, Lewis","The Structure of Politics at the Accession of George III","","978-1-349-00453-9","","","","","1957-12-31","2022-05-23 09:32:04","2022-05-23 09:32:04","","","533","","","","","","","","","","Springer","","en","","","","","Google Books","","","","","https://books.google.kz/books?id=v0-uCwAAQBAJ","","History / General; History / Europe / Great Britain / General","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LAQFIM45","webpage","","","Mousnier (Roland). La vénalité des offices sous Henri IV et Louis XIII - Persée","","","","","https://www.persee.fr/doc/rbph_0035-0818_1948_num_26_1_1778_t1_0235_0000_4","","","2022-05-23 09:31:45","2022-05-23 09:31:45","2022-05-23 09:31:45","","","","","","","","","","","","","","","","","","","","","","","C:\Users\seoul\Zotero\storage\UM3MVESC\rbph_0035-0818_1948_num_26_1_1778_t1_0235_0000_4.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KKH4G6V9","webpage","","","Robust Action and the Rise of the Medici, 1400-1434 | American Journal of Sociology: Vol 98, No 6","","","","","https://www.journals.uchicago.edu/doi/abs/10.1086/230190","","","2022-05-23 09:32:26","2022-05-23 09:32:26","2022-05-23 09:32:26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ENBJ9PIK","book","1986","Slaughter, Thomas P.","The Whiskey Rebellion: Frontier Epilogue to the American Revolution","","978-0-19-977187-5","","","","When President George Washington ordered an army of 13,000 men to march west in 1794 to crush a tax rebellion among frontier farmers, he established a range of precedents that continues to define federal authority over localities today. The ""Whiskey Rebellion"" marked the first large-scale resistance to a law of the U.S. government under the Constitution. This classic confrontation between champions of liberty and defenders of order was long considered the most significant event in the first quarter-century of the new nation. Thomas P. Slaughter recaptures the historical drama and significance of this violent episode in which frontier West and cosmopolitan East battled over the meaning of the American Revolution. The book not only offers the broadest and most comprehensive account of the Whiskey Rebellion ever written, taking into account the political, social and intellectual contexts of the time, but also challenges conventional understandings of the Revolutionary era.","1986-09-04","2022-05-23 09:34:34","2022-05-23 09:34:34","","","300","","","","","The Whiskey Rebellion","","","","","Oxford University Press","","en","","","","","Google Books","","","","","https://books.google.kz/books?id=G1S-pGtzCOcC","","History / Americas (North, Central, South, West Indies); History / United States / Revolutionary Period (1775-1800)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LXWN3B77","book","1979","Skocpol, Theda","States and Social Revolutions: A Comparative Analysis of France, Russia and China","","978-0-521-29499-7","","","","State structures, international forces, and class relations: Theda Skocpol shows how all three combine to explain the origins and accomplishments of social-revolutionary transformations. From France in the 1790s to Vietnam in the 1970s, social revolutions have been rare but undeniably of enormous importance in modern world history. States and Social Revolutions provides a new frame of reference for analyzing the causes, the conflicts, and the outcomes of such revolutions. And it develops in depth a rigorous, comparative historical analysis of three major cases: the French Revolution of 1787 through the early 1800s, the Russian Revolution of 1917 through the 1930s, and the Chinese Revolution of 1911 through the 1960s. Believing that existing theories of revolution, both Marxist and non-Marxist, are inadequate to explain the actual historical patterns of revolutions, the author urges us to adopt fresh perspectives. Above all, she maintains that states conceived as administrative and coercive organizations potentially autonomous from class controls and interests must be made central to explanations of revolutions.","1979-02-28","2022-05-23 09:34:19","2022-07-01 04:37:26","","","436","","","","","States and Social Revolutions","","","","","Cambridge University Press","","en","","","","","Google Books","","Google-Books-ID: so0gddc0w3UC","","","https://books.google.kz/books?id=so0gddc0w3UC","","Political Science / History & Theory; History / Revolutionary; Political Science / Political Freedom","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B2NSXHUG","journalArticle","1984","Schneider, Robert A.","Swordplay and statemaking: aspects of the campaign against the duel in early modern France","Statemaking and social movements: essays in history and theory","","","","","","1984","2022-05-23 09:33:53","2022-05-23 09:33:53","","","","","","","","Swordplay and statemaking","","","","","","","","","","","","Google Scholar","","Publisher: U of Michigan P Ann Arbor","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EGXGGXYS","book","1977","Prince, Karl E.","The federalists and the origins of the US civil service","","","","","","","1977","2022-05-23 09:33:09","2022-05-23 09:33:09","","","","","","","","","","","","","New York University Press","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6HRKBZ92","journalArticle","1988","Powers, Brian","The Puppet Emperor: The Life of Pu Yi","Last Emperor of China","","","","","","1988","2022-05-23 09:32:45","2022-05-23 09:32:45","","","","","","","","The Puppet Emperor","","","","","","","","","","","","Google Scholar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
